route_id,service_id,trip_id,trip_headsign,direction_id,block_id
50-1311,22SEPB-UPEBus-Samedi-00,17152804-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152805-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152806-22SEPB-UPEBus-Samedi-00,"Schiltigheim Le Marais",0,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152807-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152808-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152809-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152810-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152811-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212921
50-1311,22SEPB-UPEBus-Samedi-00,17152812-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152813-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152814-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
50-1311,22SEPB-UPEBus-Samedi-00,17152815-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212920
50-1311,22SEPB-UPEBus-Samedi-00,17152816-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212917
50-1311,22SEPB-UPEBus-Samedi-00,17152817-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212918
50-1311,22SEPB-UPEBus-Samedi-00,17152818-22SEPB-UPEBus-Samedi-00,"Montagne Verte",1,1212919
H-1242,22SEPB-UPEBus-Samedi-00,17153270-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153271-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153272-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153273-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153274-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153275-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153276-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153277-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153278-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153279-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153280-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153281-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153282-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153283-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153284-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153285-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153286-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153287-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153288-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153289-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153290-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153291-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153292-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153293-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153294-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153295-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153296-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153297-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153298-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153299-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153300-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153301-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153302-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153303-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153304-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153305-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153306-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153307-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153308-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153309-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153310-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153311-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153312-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153313-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153314-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153315-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153316-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153317-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153318-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153319-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153320-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153321-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153322-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153323-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153324-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153325-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153326-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153327-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153328-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153329-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153330-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153331-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153332-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153333-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153334-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153335-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153336-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153337-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153338-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153339-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153340-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153341-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153342-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153343-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153344-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153345-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153346-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153347-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153348-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153349-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153350-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153351-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153352-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153353-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153354-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153355-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153356-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153357-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153358-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153359-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153360-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153361-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153362-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153363-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153364-22SEPB-UPEBus-Samedi-00,"Parlement Européen",0,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153365-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153366-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153367-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153368-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153369-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153370-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153371-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153372-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153373-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153374-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153375-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153376-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153377-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153378-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153379-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153380-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153381-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153382-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153383-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153384-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153385-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153386-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153387-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153388-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212925
H-1242,22SEPB-UPEBus-Samedi-00,17153389-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153390-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153391-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153392-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153393-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153394-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153395-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153396-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153397-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153398-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153399-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153400-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153401-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153402-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153403-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153404-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153405-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212922
H-1242,22SEPB-UPEBus-Samedi-00,17153406-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153407-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153408-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153409-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153410-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153411-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153412-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153413-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153414-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153415-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153416-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153417-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153418-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153419-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153420-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153421-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153422-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153423-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153424-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153425-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153426-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153427-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153428-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153429-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153430-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153431-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153432-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153433-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153434-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153435-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153436-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153437-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
H-1242,22SEPB-UPEBus-Samedi-00,17153438-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153439-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153440-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153441-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153442-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153443-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153444-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153445-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212927
H-1242,22SEPB-UPEBus-Samedi-00,17153446-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153447-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153448-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212930
H-1242,22SEPB-UPEBus-Samedi-00,17153449-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212923
H-1242,22SEPB-UPEBus-Samedi-00,17153450-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212928
H-1242,22SEPB-UPEBus-Samedi-00,17153451-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153452-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153453-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153454-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153455-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153456-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212926
H-1242,22SEPB-UPEBus-Samedi-00,17153457-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212929
H-1242,22SEPB-UPEBus-Samedi-00,17153458-22SEPB-UPEBus-Samedi-00,"Gare Centrale",1,1212924
15-1197,22SEPB-UPEBus-Samedi-00,17153657-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153658-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153659-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153660-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153661-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153662-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153663-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153664-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153665-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153666-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153667-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153668-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153669-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153670-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153671-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153672-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153673-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153674-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153675-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153676-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153677-22SEPB-UPEBus-Samedi-00,"République",1,1212910
15-1197,22SEPB-UPEBus-Samedi-00,17153678-22SEPB-UPEBus-Samedi-00,"République",1,1212911
15-1197,22SEPB-UPEBus-Samedi-00,17153679-22SEPB-UPEBus-Samedi-00,"République",1,1212910
